section_model,section_fs,caption,label,tau,alpha,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,latency_mean,latency_std,retain_mean,retain_std,n_runs,support_seed,rank_in_section,is_best_accuracy,is_best_latency,row_color,Accuracy (± std),F1 Macro (± std),"Latency (± std, ms)",Retain (± std),Accuracy (LaTeX),F1 Macro (LaTeX),Latency (LaTeX),Retain (LaTeX)
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.5,0.3,0.2788552631578947,0.036373114028503274,0.21719346486070643,0.060154793085835975,14.998974960108168,2.4899123695578234,0.3024546881689739,0.039451358158502196,10,123,9,False,False,,0.2789 ± 0.0364,0.2172 ± 0.0602,15.00 ± 2.49,0.3025 ± 0.0395,0.2789 $\pm$ 0.0364,0.2172 $\pm$ 0.0602,15.00 $\pm$ 2.49,0.3025 $\pm$ 0.0395
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.5,0.5,0.2787894736842106,0.03695309097483787,0.21059957109290214,0.059215837199489134,14.523996873340366,2.1382279503189454,0.30238333095475955,0.04008041835432679,10,123,10,False,False,,0.2788 ± 0.0370,0.2106 ± 0.0592,14.52 ± 2.14,0.3024 ± 0.0401,0.2788 $\pm$ 0.0370,0.2106 $\pm$ 0.0592,14.52 $\pm$ 2.14,0.3024 $\pm$ 0.0401
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.1,0.1,0.27875000000000005,0.03618244280636859,0.22567136079898864,0.060177365730278945,15.1253726934389,1.7706365634473762,0.30234051662623096,0.03924455049641805,10,123,11,False,False,,0.2788 ± 0.0362,0.2257 ± 0.0602,15.13 ± 1.77,0.3023 ± 0.0392,0.2788 $\pm$ 0.0362,0.2257 $\pm$ 0.0602,15.13 $\pm$ 1.77,0.3023 $\pm$ 0.0392
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.0,0.7,0.2786447368421053,0.03669016549533539,0.20352522564345538,0.058312373645532045,13.487121206659747,1.4826441055666746,0.30222634508348795,0.03979524158192507,10,123,12,False,False,,0.2786 ± 0.0367,0.2035 ± 0.0583,13.49 ± 1.48,0.3022 ± 0.0398,0.2786 $\pm$ 0.0367,0.2035 $\pm$ 0.0583,13.49 $\pm$ 1.48,0.3022 $\pm$ 0.0398
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.5,0.7,0.27861842105263157,0.036839037570695544,0.20381943103688577,0.05847729153367981,13.944916193313478,2.125687659808905,0.3021978021978021,0.03995671264981964,10,123,13,False,False,,0.2786 ± 0.0368,0.2038 ± 0.0585,13.94 ± 2.13,0.3022 ± 0.0400,0.2786 $\pm$ 0.0368,0.2038 $\pm$ 0.0585,13.94 $\pm$ 2.13,0.3022 $\pm$ 0.0400
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.5,0.7,0.27846052631578944,0.036698553351567915,0.2031451592621869,0.05830191622943641,14.035451286751291,1.6522414723568042,0.30202654488368774,0.039804339299545625,10,123,14,False,False,,0.2785 ± 0.0367,0.2031 ± 0.0583,14.04 ± 1.65,0.3020 ± 0.0398,0.2785 $\pm$ 0.0367,0.2031 $\pm$ 0.0583,14.04 $\pm$ 1.65,0.3020 $\pm$ 0.0398
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.5,0.7,0.27825,0.03655759242436248,0.2027461586656755,0.05818748249801442,15.704340986843212,3.413218764065491,0.3017982017982018,0.039651448897553135,10,123,15,False,False,,0.2782 ± 0.0366,0.2027 ± 0.0582,15.70 ± 3.41,0.3018 ± 0.0397,0.2782 $\pm$ 0.0366,0.2027 $\pm$ 0.0582,15.70 $\pm$ 3.41,0.3018 $\pm$ 0.0397
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,3.0,0.7,0.27822368421052635,0.0365687041276536,0.20267850581686178,0.0582417851526835,15.010781580018982,1.8424316538776462,0.30176965891251606,0.039663500980472007,10,123,16,False,False,,0.2782 ± 0.0366,0.2027 ± 0.0582,15.01 ± 1.84,0.3018 ± 0.0397,0.2782 $\pm$ 0.0366,0.2027 $\pm$ 0.0582,15.01 $\pm$ 1.84,0.3018 $\pm$ 0.0397
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.0,0.7,0.2781447368421053,0.03660315419740679,0.202738521258285,0.05814848069607259,13.943104846745578,1.4855335820726259,0.3016840302554588,0.03970086654777959,10,123,17,False,False,,0.2781 ± 0.0366,0.2027 ± 0.0581,13.94 ± 1.49,0.3017 ± 0.0397,0.2781 $\pm$ 0.0366,0.2027 $\pm$ 0.0581,13.94 $\pm$ 1.49,0.3017 $\pm$ 0.0397
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.0,0.3,0.27786842105263154,0.03608787281735206,0.2152692034462269,0.06130917273139443,13.829003306591403,1.6225835670344873,0.3013843299557586,0.039141977081757644,10,123,18,False,False,,0.2779 ± 0.0361,0.2153 ± 0.0613,13.83 ± 1.62,0.3014 ± 0.0391,0.2779 $\pm$ 0.0361,0.2153 $\pm$ 0.0613,13.83 $\pm$ 1.62,0.3014 $\pm$ 0.0391
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,3.0,0.3,0.2776842105263158,0.03597668827320572,0.21384082930696113,0.06182451585466905,13.042626033308505,1.799665710582769,0.30118452975595833,0.03902138302788118,10,123,19,False,True,blue!12,0.2777 ± 0.0360,0.2138 ± 0.0618,13.04 ± 1.80,0.3012 ± 0.0390,0.2777 $\pm$ 0.0360,0.2138 $\pm$ 0.0618,13.04 $\pm$ 1.80,0.3012 $\pm$ 0.0390
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.5,0.3,0.27765789473684216,0.03610929512208184,0.21396279714452016,0.06178839508938156,13.355770599964671,1.910951933218403,0.30115598687027256,0.039165212348768665,10,123,20,False,False,,0.2777 ± 0.0361,0.2140 ± 0.0618,13.36 ± 1.91,0.3012 ± 0.0392,0.2777 $\pm$ 0.0361,0.2140 $\pm$ 0.0618,13.36 $\pm$ 1.91,0.3012 $\pm$ 0.0392
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.0,0.3,0.2776578947368421,0.03611520799735071,0.21411163043723266,0.061689480213357704,13.66465653339219,1.4294572237478707,0.30115598687027256,0.03917162562863786,10,123,21,False,False,,0.2777 ± 0.0361,0.2141 ± 0.0617,13.66 ± 1.43,0.3012 ± 0.0392,0.2777 $\pm$ 0.0361,0.2141 $\pm$ 0.0617,13.66 $\pm$ 1.43,0.3012 $\pm$ 0.0392
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.5,0.3,0.27751315789473685,0.036056390400374484,0.21438659131147922,0.061402901041792614,14.427974086714434,3.0325506071156183,0.300999000999001,0.039107830318659345,10,123,22,False,False,,0.2775 ± 0.0361,0.2144 ± 0.0614,14.43 ± 3.03,0.3010 ± 0.0391,0.2775 $\pm$ 0.0361,0.2144 $\pm$ 0.0614,14.43 $\pm$ 3.03,0.3010 $\pm$ 0.0391
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.1,0.9,0.2771315789473684,0.0349124349815863,0.19653312142157775,0.0564108300735463,13.689368213363196,1.8503660905195398,0.3005851291565577,0.037867062346233174,10,123,23,False,False,,0.2771 ± 0.0349,0.1965 ± 0.0564,13.69 ± 1.85,0.3006 ± 0.0379,0.2771 $\pm$ 0.0349,0.1965 $\pm$ 0.0564,13.69 $\pm$ 1.85,0.3006 $\pm$ 0.0379
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.0,0.9,0.27685526315789477,0.03527801740248169,0.19680703740094513,0.05665472573592111,13.80705517989251,1.5032055538637559,0.30028542885685744,0.038263583881669866,10,123,24,False,False,,0.2769 ± 0.0353,0.1968 ± 0.0567,13.81 ± 1.50,0.3003 ± 0.0383,0.2769 $\pm$ 0.0353,0.1968 $\pm$ 0.0567,13.81 $\pm$ 1.50,0.3003 $\pm$ 0.0383
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.0,0.9,0.27680263157894736,0.035299037454931986,0.1968915656785726,0.05662295756507784,14.302375166589627,2.3419957543426775,0.30022834308548596,0.038286382853929365,10,123,25,False,False,,0.2768 ± 0.0353,0.1969 ± 0.0566,14.30 ± 2.34,0.3002 ± 0.0383,0.2768 $\pm$ 0.0353,0.1969 $\pm$ 0.0566,14.30 $\pm$ 2.34,0.3002 $\pm$ 0.0383
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.5,0.9,0.27678947368421053,0.03522692779653299,0.19678397366289377,0.05661205847751082,13.33512260656486,1.8927537523092166,0.3002140716426431,0.03820817057994159,10,123,26,False,False,,0.2768 ± 0.0352,0.1968 ± 0.0566,13.34 ± 1.89,0.3002 ± 0.0382,0.2768 $\pm$ 0.0352,0.1968 $\pm$ 0.0566,13.34 $\pm$ 1.89,0.3002 $\pm$ 0.0382
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.5,0.9,0.2767105263157895,0.035205394778123615,0.19681946448004062,0.0565251041086401,14.444512966632221,2.568879647902854,0.30012844298558583,0.03818481522959034,10,123,27,False,False,,0.2767 ± 0.0352,0.1968 ± 0.0565,14.44 ± 2.57,0.3001 ± 0.0382,0.2767 $\pm$ 0.0352,0.1968 $\pm$ 0.0565,14.44 $\pm$ 2.57,0.3001 $\pm$ 0.0382
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.5,0.9,0.27669736842105264,0.03526547354271681,0.19662113787179475,0.05671728472463645,14.98167372662465,1.4955364011195482,0.300114171542743,0.03824997843936746,10,123,28,False,False,,0.2767 ± 0.0353,0.1966 ± 0.0567,14.98 ± 1.50,0.3001 ± 0.0382,0.2767 $\pm$ 0.0353,0.1966 $\pm$ 0.0567,14.98 $\pm$ 1.50,0.3001 $\pm$ 0.0382
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,3.0,0.9,0.2766578947368421,0.035237028811265905,0.19657270205667704,0.05667971575868781,13.82030556001761,1.6570397687742924,0.30007135721421435,0.03821912644007718,10,123,29,False,False,,0.2767 ± 0.0352,0.1966 ± 0.0567,13.82 ± 1.66,0.3001 ± 0.0382,0.2767 $\pm$ 0.0352,0.1966 $\pm$ 0.0567,13.82 $\pm$ 1.66,0.3001 $\pm$ 0.0382
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.5,0.1,0.27311842105263157,0.03686538790216343,0.21695357508291582,0.05955304884389173,13.199543466613855,2.4184224288124008,0.296232339089482,0.03998529300077667,10,123,30,False,False,,0.2731 ± 0.0369,0.2170 ± 0.0596,13.20 ± 2.42,0.2962 ± 0.0400,0.2731 $\pm$ 0.0369,0.2170 $\pm$ 0.0596,13.20 $\pm$ 2.42,0.2962 $\pm$ 0.0400
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.5,0.1,0.27301315789473685,0.0381209969819214,0.21421706531364645,0.06375347810615403,13.525645093344187,1.9610754108825044,0.29611816754673903,0.04134716384509814,10,123,31,False,False,,0.2730 ± 0.0381,0.2142 ± 0.0638,13.53 ± 1.96,0.2961 ± 0.0413,0.2730 $\pm$ 0.0381,0.2142 $\pm$ 0.0638,13.53 $\pm$ 1.96,0.2961 $\pm$ 0.0413
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.0,0.1,0.27292105263157895,0.03779932351392268,0.21525461248650252,0.062200048927619433,14.872102460039972,1.8697860301656788,0.2960182674468389,0.04099826726213963,10,123,32,False,False,,0.2729 ± 0.0378,0.2153 ± 0.0622,14.87 ± 1.87,0.2960 ± 0.0410,0.2729 $\pm$ 0.0378,0.2153 $\pm$ 0.0622,14.87 $\pm$ 1.87,0.2960 $\pm$ 0.0410
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,3.0,0.1,0.27286842105263154,0.03804074575964749,0.2139229036533362,0.06381460049638109,13.713884613380287,1.095079516678904,0.2959611816754674,0.04126012098948493,10,123,33,False,False,,0.2729 ± 0.0380,0.2139 ± 0.0638,13.71 ± 1.10,0.2960 ± 0.0413,0.2729 $\pm$ 0.0380,0.2139 $\pm$ 0.0638,13.71 $\pm$ 1.10,0.2960 $\pm$ 0.0413
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.5,0.1,0.27285526315789477,0.03794308613532185,0.21475594314574636,0.06297187817511737,13.919687073366728,2.047325710021029,0.29594691023262454,0.04115419646474184,10,123,34,False,False,,0.2729 ± 0.0379,0.2148 ± 0.0630,13.92 ± 2.05,0.2959 ± 0.0412,0.2729 $\pm$ 0.0379,0.2148 $\pm$ 0.0630,13.92 $\pm$ 2.05,0.2959 $\pm$ 0.0412
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.0,0.1,0.2728157894736842,0.03812502112881563,0.21437844351380594,0.06341505058016343,13.340172526701886,1.3230906758448169,0.2959040959040959,0.04135152855415995,10,123,35,False,False,,0.2728 ± 0.0381,0.2144 ± 0.0634,13.34 ± 1.32,0.2959 ± 0.0414,0.2728 $\pm$ 0.0381,0.2144 $\pm$ 0.0634,13.34 $\pm$ 1.32,0.2959 $\pm$ 0.0414
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.5,0.1,0.7167763157894738,0.03243498895902278,0.7139647302147769,0.03331892963814769,14.805252960201566,1.3193886578581082,0.7774368488654202,0.03517995091887728,10,123,1,True,False,green!15,0.7168 ± 0.0324,0.7140 ± 0.0333,14.81 ± 1.32,0.7774 ± 0.0352,0.7168 $\pm$ 0.0324,0.7140 $\pm$ 0.0333,14.81 $\pm$ 1.32,0.7774 $\pm$ 0.0352
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.1,0.3,0.7148552631578948,0.03604000771431679,0.713968204641319,0.03543723812372923,13.838097233201552,1.348086884776106,0.7753532182103611,0.039090061171515283,10,123,2,False,False,,0.7149 ± 0.0360,0.7140 ± 0.0354,13.84 ± 1.35,0.7754 ± 0.0391,0.7149 $\pm$ 0.0360,0.7140 $\pm$ 0.0354,13.84 $\pm$ 1.35,0.7754 $\pm$ 0.0391
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.5,0.3,0.7139605263157894,0.03536428558129351,0.7113106956393016,0.03569987587514784,13.177464253506816,1.9231851471975092,0.7743827600970458,0.038357152906783314,10,123,3,False,False,,0.7140 ± 0.0354,0.7113 ± 0.0357,13.18 ± 1.92,0.7744 ± 0.0384,0.7140 $\pm$ 0.0354,0.7113 $\pm$ 0.0357,13.18 $\pm$ 1.92,0.7744 $\pm$ 0.0384
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.1,0.5,0.7137236842105263,0.035648050582196854,0.7120681799987962,0.035581167217625165,13.40055151983203,1.4425555026051917,0.7741258741258742,0.03866493284211448,10,123,4,False,False,,0.7137 ± 0.0356,0.7121 ± 0.0356,13.40 ± 1.44,0.7741 ± 0.0387,0.7137 $\pm$ 0.0356,0.7121 $\pm$ 0.0356,13.40 $\pm$ 1.44,0.7741 $\pm$ 0.0387
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.5,0.5,0.7121315789473684,0.03620713255890182,0.7094180826307367,0.03659898667484631,13.872838100190467,1.626974637663781,0.7723990295418868,0.03927132973421631,10,123,5,False,False,,0.7121 ± 0.0362,0.7094 ± 0.0366,13.87 ± 1.63,0.7724 ± 0.0393,0.7121 $\pm$ 0.0362,0.7094 $\pm$ 0.0366,13.87 $\pm$ 1.63,0.7724 $\pm$ 0.0393
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.1,0.1,0.7120131578947368,0.03378616981625129,0.712058815455409,0.032716030671373984,13.879718666770106,1.602930971352347,0.7722705865563009,0.036645481747325494,10,123,6,False,False,,0.7120 ± 0.0338,0.7121 ± 0.0327,13.88 ± 1.60,0.7723 ± 0.0366,0.7120 $\pm$ 0.0338,0.7121 $\pm$ 0.0327,13.88 $\pm$ 1.60,0.7723 $\pm$ 0.0366
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.5,0.5,0.7117236842105263,0.03742980760137598,0.7077081894083743,0.03934179421457718,13.065884633227446,1.1969204081379878,0.7719566148137578,0.04059747934500605,10,123,7,False,False,,0.7117 ± 0.0374,0.7077 ± 0.0393,13.07 ± 1.20,0.7720 ± 0.0406,0.7117 $\pm$ 0.0374,0.7077 $\pm$ 0.0393,13.07 $\pm$ 1.20,0.7720 $\pm$ 0.0406
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.0,0.1,0.7113947368421053,0.03793680656968172,0.7063065800940327,0.04131645812778637,13.73830337334463,1.7692408198777383,0.771599828742686,0.041147385461621395,10,123,8,False,False,,0.7114 ± 0.0379,0.7063 ± 0.0413,13.74 ± 1.77,0.7716 ± 0.0411,0.7114 $\pm$ 0.0379,0.7063 $\pm$ 0.0413,13.74 $\pm$ 1.77,0.7716 $\pm$ 0.0411
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.0,0.3,0.7113947368421052,0.03691826922604806,0.7069860207007581,0.03879721662570916,13.006422726878858,0.8706537400337814,0.7715998287426858,0.04004264965291357,10,123,9,False,False,,0.7114 ± 0.0369,0.7070 ± 0.0388,13.01 ± 0.87,0.7716 ± 0.0400,0.7114 $\pm$ 0.0369,0.7070 $\pm$ 0.0388,13.01 $\pm$ 0.87,0.7716 $\pm$ 0.0400
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.0,0.5,0.711328947368421,0.03648439808298875,0.7075502327212371,0.03798273673310648,13.210767660032918,1.3419768568968273,0.7715284715284716,0.03957206014424353,10,123,10,False,False,,0.7113 ± 0.0365,0.7076 ± 0.0380,13.21 ± 1.34,0.7715 ± 0.0396,0.7113 $\pm$ 0.0365,0.7076 $\pm$ 0.0380,13.21 $\pm$ 1.34,0.7715 $\pm$ 0.0396
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.1,0.7,0.7112894736842106,0.037600680481455546,0.7090631832047553,0.0377700808799829,13.775856526857144,1.6799373662933639,0.7714856571999429,0.040782813138156425,10,123,11,False,False,,0.7113 ± 0.0376,0.7091 ± 0.0378,13.78 ± 1.68,0.7715 ± 0.0408,0.7113 $\pm$ 0.0376,0.7091 $\pm$ 0.0378,13.78 $\pm$ 1.68,0.7715 $\pm$ 0.0408
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.0,0.7,0.7110526315789474,0.036708246800887,0.7076015495309353,0.037909424871161626,13.124458086725403,1.0047194347359472,0.7712287712287711,0.0398148531021466,10,123,12,False,False,,0.7111 ± 0.0367,0.7076 ± 0.0379,13.12 ± 1.00,0.7712 ± 0.0398,0.7111 $\pm$ 0.0367,0.7076 $\pm$ 0.0379,13.12 $\pm$ 1.00,0.7712 $\pm$ 0.0398
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,3.0,0.3,0.7106578947368422,0.037512899187040316,0.7060680164038311,0.04039921080775524,12.415462613498676,0.9972302505074563,0.7708006279434851,0.04068760294298653,10,123,13,False,True,blue!12,0.7107 ± 0.0375,0.7061 ± 0.0404,12.42 ± 1.00,0.7708 ± 0.0407,0.7107 $\pm$ 0.0375,0.7061 $\pm$ 0.0404,12.42 $\pm$ 1.00,0.7708 $\pm$ 0.0407
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.5,0.9,0.7105394736842106,0.03799220176013688,0.7071839533573476,0.03910785201481138,13.534826439693763,1.481793147565872,0.7706721849578992,0.04120746872799205,10,123,14,False,False,,0.7105 ± 0.0380,0.7072 ± 0.0391,13.53 ± 1.48,0.7707 ± 0.0412,0.7105 $\pm$ 0.0380,0.7072 $\pm$ 0.0391,13.53 $\pm$ 1.48,0.7707 $\pm$ 0.0412
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.5,0.9,0.7103026315789475,0.03889616764534283,0.7071057019184414,0.03972160686721555,13.145099240209674,1.661741995293313,0.7704152989867274,0.04218793693515135,10,123,15,False,False,,0.7103 ± 0.0389,0.7071 ± 0.0397,13.15 ± 1.66,0.7704 ± 0.0422,0.7103 $\pm$ 0.0389,0.7071 $\pm$ 0.0397,13.15 $\pm$ 1.66,0.7704 $\pm$ 0.0422
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,3.0,0.7,0.7100921052631579,0.03747426787195772,0.7065878906284957,0.038859372260506224,13.065211593299562,1.4292993806559553,0.7701869559012414,0.04064570227299541,10,123,16,False,False,,0.7101 ± 0.0375,0.7066 ± 0.0389,13.07 ± 1.43,0.7702 ± 0.0406,0.7101 $\pm$ 0.0375,0.7066 $\pm$ 0.0389,13.07 $\pm$ 1.43,0.7702 $\pm$ 0.0406
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.5,0.7,0.7096447368421053,0.03431204292413347,0.7068381519720787,0.034953468508130914,14.357538260252719,2.2872339375632986,0.7697017268445839,0.037215859315458025,10,123,17,False,False,,0.7096 ± 0.0343,0.7068 ± 0.0350,14.36 ± 2.29,0.7697 ± 0.0372,0.7096 $\pm$ 0.0343,0.7068 $\pm$ 0.0350,14.36 $\pm$ 2.29,0.7697 $\pm$ 0.0372
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.5,0.3,0.7096315789473684,0.036389016350080676,0.7049458955771175,0.03937529666192128,13.997771706878364,2.1703231851611333,0.7696874554017412,0.03946860628808524,10,123,18,False,False,,0.7096 ± 0.0364,0.7049 ± 0.0394,14.00 ± 2.17,0.7697 ± 0.0395,0.7096 $\pm$ 0.0364,0.7049 $\pm$ 0.0394,14.00 $\pm$ 2.17,0.7697 $\pm$ 0.0395
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.5,0.7,0.7095657894736843,0.03673800298522727,0.7059776657199859,0.03800451293385745,13.85697480024343,1.5484256409063173,0.7696160981875269,0.03984712754213319,10,123,19,False,False,,0.7096 ± 0.0367,0.7060 ± 0.0380,13.86 ± 1.55,0.7696 ± 0.0398,0.7096 $\pm$ 0.0367,0.7060 $\pm$ 0.0380,13.86 $\pm$ 1.55,0.7696 $\pm$ 0.0398
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.5,0.5,0.7093684210526316,0.035963457394620736,0.7054513112874563,0.03792683743109781,13.027108626653595,1.7992631187317096,0.7694020265448838,0.03900703242459219,10,123,20,False,False,,0.7094 ± 0.0360,0.7055 ± 0.0379,13.03 ± 1.80,0.7694 ± 0.0390,0.7094 $\pm$ 0.0360,0.7055 $\pm$ 0.0379,13.03 $\pm$ 1.80,0.7694 $\pm$ 0.0390
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.5,0.3,0.7093157894736843,0.03754277338976189,0.7046860981404726,0.040489783251494646,13.86782617342154,1.056746245185017,0.7693449407735123,0.04072000538920943,10,123,21,False,False,,0.7093 ± 0.0375,0.7047 ± 0.0405,13.87 ± 1.06,0.7693 ± 0.0407,0.7093 $\pm$ 0.0375,0.7047 $\pm$ 0.0405,13.87 $\pm$ 1.06,0.7693 $\pm$ 0.0407
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.0,0.1,0.709157894736842,0.03932966906261665,0.7034478270166536,0.04404417629728269,14.930797500019256,0.9170818645832604,0.7691736834593977,0.042658125428269814,10,123,22,False,False,,0.7092 ± 0.0393,0.7034 ± 0.0440,14.93 ± 0.92,0.7692 ± 0.0427,0.7092 $\pm$ 0.0393,0.7034 $\pm$ 0.0440,14.93 $\pm$ 0.92,0.7692 $\pm$ 0.0427
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.0,0.3,0.7090789473684211,0.03773235188241018,0.7043444703287631,0.04047984004058618,13.588779033307219,2.3412701743235225,0.7690880548023405,0.04092562784448657,10,123,23,False,False,,0.7091 ± 0.0377,0.7043 ± 0.0405,13.59 ± 2.34,0.7691 ± 0.0409,0.7091 $\pm$ 0.0377,0.7043 $\pm$ 0.0405,13.59 $\pm$ 2.34,0.7691 $\pm$ 0.0409
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.5,0.1,0.7089736842105263,0.038622937510487974,0.7033071637133543,0.0438924268264396,13.296150086450023,1.5132821121515574,0.7689738832595976,0.04189158342795897,10,123,24,False,False,,0.7090 ± 0.0386,0.7033 ± 0.0439,13.30 ± 1.51,0.7690 ± 0.0419,0.7090 $\pm$ 0.0386,0.7033 $\pm$ 0.0439,13.30 $\pm$ 1.51,0.7690 $\pm$ 0.0419
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,3.0,0.9,0.7089473684210527,0.03733746967918028,0.7056109551046343,0.03850537601616287,13.994126000131171,1.9795421095758636,0.7689453403739118,0.040497326896213784,10,123,25,False,False,,0.7089 ± 0.0373,0.7056 ± 0.0385,13.99 ± 1.98,0.7689 ± 0.0405,0.7089 $\pm$ 0.0373,0.7056 $\pm$ 0.0385,13.99 $\pm$ 1.98,0.7689 $\pm$ 0.0405
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.5,0.1,0.7088552631578948,0.037449260327907914,0.7029571366374456,0.042186919985070036,13.17425113345962,1.4112307665461172,0.7688454402740118,0.040618578349093784,10,123,26,False,False,,0.7089 ± 0.0374,0.7030 ± 0.0422,13.17 ± 1.41,0.7688 ± 0.0406,0.7089 $\pm$ 0.0374,0.7030 $\pm$ 0.0422,13.17 $\pm$ 1.41,0.7688 $\pm$ 0.0406
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.5,0.7,0.7087894736842106,0.037548716688610366,0.7053966404845002,0.038551804346879666,14.25486700628729,1.2614729519244252,0.7687740830597973,0.04072645166739527,10,123,27,False,False,,0.7088 ± 0.0375,0.7054 ± 0.0386,14.25 ± 1.26,0.7688 ± 0.0407,0.7088 $\pm$ 0.0375,0.7054 $\pm$ 0.0386,14.25 $\pm$ 1.26,0.7688 $\pm$ 0.0407
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.5,0.9,0.7086315789473684,0.03900300278075609,0.7058341446817205,0.03938279480185289,13.573783233368886,1.7820695083163478,0.768602825745683,0.042303813491329584,10,123,28,False,False,,0.7086 ± 0.0390,0.7058 ± 0.0394,13.57 ± 1.78,0.7686 ± 0.0423,0.7086 $\pm$ 0.0390,0.7058 $\pm$ 0.0394,13.57 $\pm$ 1.78,0.7686 $\pm$ 0.0423
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.0,0.9,0.7086052631578948,0.03688104667129619,0.7052396693032302,0.038009095464137645,14.84800735321187,2.0874113993438232,0.7685742828599972,0.04000227696615544,10,123,29,False,False,,0.7086 ± 0.0369,0.7052 ± 0.0380,14.85 ± 2.09,0.7686 ± 0.0400,0.7086 $\pm$ 0.0369,0.7052 $\pm$ 0.0380,14.85 $\pm$ 2.09,0.7686 $\pm$ 0.0400
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.0,0.5,0.7086052631578947,0.03623147896116225,0.7046306482272768,0.037934192310074326,13.408008066811211,1.572942798974058,0.7685742828599972,0.03929773656412633,10,123,30,False,False,,0.7086 ± 0.0362,0.7046 ± 0.0379,13.41 ± 1.57,0.7686 ± 0.0393,0.7086 $\pm$ 0.0362,0.7046 $\pm$ 0.0379,13.41 $\pm$ 1.57,0.7686 $\pm$ 0.0393
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,3.0,0.5,0.7085526315789474,0.03570644178030975,0.704511934586664,0.03762183285656833,13.474461013223237,1.6063422600712223,0.7685171970886258,0.0387282656672405,10,123,31,False,False,,0.7086 ± 0.0357,0.7045 ± 0.0376,13.47 ± 1.61,0.7685 ± 0.0387,0.7086 $\pm$ 0.0357,0.7045 $\pm$ 0.0376,13.47 $\pm$ 1.61,0.7685 $\pm$ 0.0387
